record_id,event_time,region,channel,amount_str,notes
R00207,2025-10-30T16:06:00Z,A8,phone	,,adj=+0.14%; items=2; fee=-38.10
R00121,2025-11-02T14:14:21Z,A2,phone,"C1 1,234.56",adj=-0.82%; items=8; flag=N; fee=-3.09
R00164,2025-08-29T00:00:00Z,A5,phone,181.05 C1,adj=+12.56%; fee=+36.20
R00223,2025-12-10T20:53:00Z,A6,app,-C1 123.45,flag=S; items=4; fee=+20.24; adj=-10.96%
R00073,2025-08-10T02:42:00Z,A6,PHONE,"58,24 C2",adj=+1.06%; items=50; fee=+8.70
R00192,2025-08-31T03:39:01Z,A6,app,71.94C1,adj=-7.16%; flag=S; items=2; fee=+12.87
R00112,2025-11-28T04:17:02Z,A6,web,98,adj=-14.86%; items=1
R00078,2025-10-23T21:53:22Z,A2,app,51 ,fee=-18.91; items=50; adj=-19.41%; flag=T; WaIvE=true
R00083,2025-11-10T23:52:00Z,A4,PHONE,C175),items=4; flag=S; adj=-7.08%; fee=-30.19
R00009,2025-12-22T19:45:51Z,A8,PHONE,"CR 80,08 C2 ",items=10; adj=+16.00%; fee=-25.82
R00208,,A2,web,,fee=-18.72; adj=+1.87%; items=2; flag=U
R00017,2025-08-14T23:17:00Z,A7,phone	,C1 49 . 88,adj=-0.36%; fee=+2.68; items=1
R00065,2025-08-07T19:03:00Z,A4,Phone,127.59,flag=S; items=0; fee=-1.40; adj=-2.81%
R00053,2025-08-22T06:00:19Z,A6,phone,,adj=-16.04%; fee=-20.04; items=8
R00298,2025-10-03T12:21:32Z,A4, phone ,,adj=+15.68%; items=6; fee=-38.52
R00173,2025-09-03T16:54:40Z,A8,PHONE,127.52 C1,items=3; fee=+9.27; flag=N
R00152,2025-09-06T16:22:00Z,A4,phone,80.24C1,fee=+39.86; adj=+10.74%; items=3
R00145,2025-11-12T09:30:08Z,A7,phone	, 242.43 C1 ,fee=-10.80; adj=+1.89%; items=8
R00233,2025-11-05T00:00:00Z,A3,PHONE,C1 409.41,adj=-16.01%; items=50; fee=+8.46
R00001,2025-08-28T15:45:41Z,A7,phone,-C1 68.88,flag=U; items=1; fee=+12.09; adj=-3.57%
R00128,2025-09-04T14:01:20Z,A8,phone	,-C1 123.45,items=0; fee=+0.75; adj=-6.58%
R00144,2025-10-25T00:00:00Z,A6,PHONE,,adj=+4.21%; items=5; fee=+7.22; flag=T
R00166,2025-08-21T05:01:32Z,A4,PHONE,C1 198.46,items=50; adj=-0.98%
R00294,2025-08-08T10:21:00Z,A6,app,"92,74 C2",fee=+21.21; WaIvE=true; adj=+15.09%; items=2
R00185,2025-10-29T00:43:27Z,A7,phone,113.12 C1 ,fee=-25.34; adj=-15.58%; flag=R; items=6
R00192,2025-09-25T00:00:00Z,A1, phone ,,items=50; flag=N; adj=+20.01%; fee=-23.31; WaIvE=true
R00208,2025-11-11T20:28:40Z,A2,PHONE,(85.25 C1,items=4; adj=+5.04%
R00052,2025-10-26T21:30:00Z,A4,phone,95.905,adj=+6.18%; items=25; flag=S
R00225,,A6,app,12.345 C2,items=4; adj=-1.10%; fee=-7.71; flag=U
R00097,2025-10-06T00:00:00Z,A5,PHONE,101.27C1,items=3; flag=N; adj=+3.10%; fee=-2.98
R00190,2025-09-20T00:14:00Z,A2,app,118.45,adj=+16.43%; items=1; fee=+6.35
R00268,2025-09-29T19:36:00Z,A3, phone ,"(-C1 138,09)",items=2; adj=+4.48%
R00262,2025-08-11T00:00:00Z,A3,phone,"98,18 C2",fee=+8.77; adj=-4.39%; items=4; flag=R
R00242,2025-10-01T10:00:38Z,A2, phone ,78,fee=-53.08; WaIvE=true; items=8
R00169,2025-10-26T17:19:00Z,A6,phone,"168,27 C2 CR",items=50; adj=-19.74%; fee=-2.45
R00081,2025-10-22T00:00:00Z,A7,phone	,(C1 123.45),items=4; flag=U; adj=+1.45%; fee=-21.06
R00082,2025-08-21T02:37:12Z,A2,Phone,"114,41C2CR",adj=+4.38%; fee=+32.17; items=8
R00208,2025-10-10T19:28:54Z,A2,phone,,items=2; fee=-21.73; adj=-18.52%
R00009,2025-08-13T10:03:00Z,A8,phone,"CR C1 40,83",adj=+3.37%; fee=-8.34; items=0
R00041,2025-09-12T00:24:00Z,A1,web,"66,51 C2",items=6; fee=-41.75; adj=-4.34%
R00027,2025-11-11T18:46:00Z,A4,PHONE, C1 41.66,adj=+0.82%; fee=-65.92; flag=U; items=6
R00093,2025-04-10T02:32:00Z,A5,Phone,(124,items=3; fee=+19.68; flag=T; adj=+13.10%
R00258,2025-11-03T15:20:00Z,A1,email,12.345 C2,items=0; adj=+11.24%; fee=-2.25; flag=T
R00046,2025-08-16T19:15:47Z,A4,phone	,125,flag=T; fee=-22.33; adj=+1.25%; items=10
R00164,2025-08-19T18:16:00Z,A5,phone,123.32 C1,WAIVE=TRUE; adj=-22.78%; fee=+10.31; items=1; flag=N
R00259,2025-11-25T19:51:31Z,A8,PHONE,107.925,adj=+1.90%; items=2; flag=S
R00150,2025-09-18T07:30:00Z,A2,phone	,"71,45 C2",fee=-2.03; flag=N; adj=-2.43%; items=2
R00199,2025-09-19T16:41:23Z,A2,web,58.96,adj=+7.17%; items=0; fee=+24.40; flag=U
R00033,2025-09-01T20:06:00Z,A8,phone,"67,01C2",flag=R; fee=+15.22; items=10; adj=+3.74%
R00207,2025-12-29T06:53:59Z,A6,email, 73.53,items=12; fee=+15.19; adj=-7.55%; waive=true; flag=T
R00202,2025-09-15T20:51:00Z,A2,phone,93C2CR,items=0; flag=R; adj=+3.64%; fee=-15.85
R00153,2025-11-06T09:33:00Z,A6,email,C1 116.00,adj=-15.25%; fee=+9.61; items=2
R00266,2025-10-02T00:00:00Z,A4,web,151.30,flag=S; items=12; waive=true; adj=-5.51%; fee=+27.88
R00281,,A3,Phone,-117.586,adj=-6.60%; fee=+15.68; flag=U; items=1
R00262,2025-08-09T08:34:55Z,A6,phone	, 101 . 66 C2,items=50; fee=-46.64; adj=-6.71%; flag=R
R00268,2025-08-15T21:14:08Z,A5,email,101.15,adj=+3.10%; fee=-13.86; items=1; flag=S
R00117,2025-05-11T09:43:00Z,A8,phone,C1 205.85,fee=-17.49; adj=-17.20%; items=2
R00008,2025-10-06T00:00:00Z,A1,app,-94.90 C1,adj=-5.28%; items=3; fee=-12.97
R00243,2025-09-23T00:00:00Z,A4,phone,"63,81 C2",flag=R; items=6; adj=+8.50%; fee=+34.54
R00165,2025-12-15T22:22:50Z,A3,phone	,C1 101.11,items=2; adj=-5.83%; flag=R; fee=-0.32
R00129,2025-10-06T06:25:29Z,A6,app, 124.53,adj=-3.65%; fee=-32.43
R00228,,A4,Phone,70.57,flag=S; fee=+24.34; items=25
R00123,2025-10-21T00:00:00Z,A4,app,59.85C1,fee=-9.24; items=50; adj=+12.89%; flag=U
R00174,2025-10-02T00:00:00Z,A1,PHONE,C1 58.67,items=5; adj=+12.71%; flag=S; fee=-51.32
R00204,2025-09-17T05:49:00Z,A4,phone,"72,65 C2 ",
R00035,2025-08-05T04:31:50Z,A6,phone,C1110.21,items=5; adj=+18.53%
R00187,2025-11-11T07:52:00Z,A4,phone,89.06 C1,fee=+14.91; items=0; flag=R; adj=+6.71%
R00286,2025-11-03T23:44:54Z,A2,phone	,61.08 C1,flag=S; adj=+3.14%; waive=true
R00275,2025-10-16T17:42:00Z,A7,phone	,127.32 ,items=2; adj=-3.70%; WAIVE=TRUE; fee=-21.20
R00143,2025-09-08T10:37:00Z,A2,phone, 113.991,fee=-133.83; adj=-7.29%; items=2
R00236,2025-11-03T00:00:00Z,A6,phone,197 ,fee=-33.34; items=1; adj=-0.10%
R00096,2025-10-16T05:00:00Z,A2,web,82.49,items=50; flag=R; fee=-0.51; adj=-0.53%
R00180,2025-09-04T23:46:35Z,A1,phone	,122.79 C1,fee=-4.74; adj=+6.92%; items=1
R00231,2025-10-20T19:51:00Z,A1,PHONE,,flag=U; fee=-10.89; WAIVE=TRUE; items=3; adj=-1.10%
R00158,2025-09-24T00:00:00Z,A2, phone ,C1 33 . 85,items=8; flag=N; adj=-2.30%; fee=+31.48
R00071,2025-09-28T15:39:00Z,A8, phone ,109 C2) ,items=8; adj=+4.14%; fee=-17.84; flag=R; WAIVE=TRUE
R00081,,A4, phone ,,items=1; fee=+0.84; flag=S; adj=-9.12%
R00142,2025-08-04T00:44:35Z,A6,email,"97,79 C2",flag=N; WAIVE=TRUE; items=1
R00013,2025-11-20T09:30:00Z,A6,email,,fee=+66.90; items=0; adj=+5.40%; flag=T
R00088,2025-09-03T18:18:00Z,A3, phone ,127.45 C1,adj=+18.33%; flag=U; items=2; fee=+6.76
R00067,2025-09-25T00:00:00Z,A6,email,"151,35 C2",flag=U; adj=-10.20%; fee=-1.39
R00110,2025-11-08T15:39:12Z,A1,email,"C1 148,99",adj=-13.58%; flag=N; fee=+45.69
R00275,2025-01-09T08:51:00Z,A7,PHONE,,adj=-5.43%; items=6; waive=true; fee=-38.30
R00215,2025-11-02T00:00:00Z,A4,web,C1117.27,adj=-7.45%; WaIvE=true; fee=-3.61
R00080,2025-10-06T06:42:00Z,A1, phone ,48.04 C1,adj=-10.78%; flag=N; items=1
R00293,2025-10-08T16:29:00Z,A4,phone	,"90,30C2",waive=true; adj=-5.08%; flag=T; items=12; fee=+30.05
R00173,2025-09-01T02:17:00Z,A8,phone	,"100,78 C2",adj=-2.31%; fee=+27.34; flag=U; items=1
R00272,2025-08-17T07:02:17Z,A8,email,152.59 C1,fee=-37.89; WaIvE=true; adj=+7.83%; items=4
R00116,,A2,PHONE,"112,27 C2)",adj=+0.57%; waive=true; items=1
R00255,2025-09-13T06:23:00Z,A4,phone, 55.54 C1,adj=+6.16%; items=1; fee=-3.87
R00226,2025-12-12T05:40:37Z,A3,app,128.264,adj=+12.58%; items=50; fee=-2.30
R00285,2025-11-06T00:00:00Z,A6,app,-C1 123.45,flag=S; items=6; adj=+10.04%
R00041,2025-10-29T04:07:00Z,A8,phone,C1 280,items=10; adj=+19.51%; fee=-33.87; flag=U
R00055,2025-09-01T08:58:57Z,A7,app, 82.90,items=1; fee=+9.58
R00040,2025-11-08T08:00:00Z,A8,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00039,2025-11-20T09:30:00Z,A8,email,"C1 1,000.00",adj=+13.28%; items=1; flag=R; fee=-14.14
R00286,2025-11-08T16:58:00Z,A2,phone,,adj=-4.61%; fee=+9.28; flag=U; items=1
R00215,,A1,phone,C1 123.45 CR,flag=R; adj=-5.06%; items=4
R00273,2025-09-17T02:29:50Z,A4,PHONE,56.00 C2,adj=-18.30%; items=5; fee=+89.97
R00271,2025-09-09T01:57:00Z,A1,phone	,C1 75,adj=-6.82%; flag=N; items=50; fee=+17.04
R00260,2025-11-12T15:52:57Z,A3,phone,127.337,flag=S; fee=-3.89; items=1; adj=+8.79%
R00064,2025-11-10T13:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00221,2025-11-06T18:07:00Z,A7,phone,82.22,fee=+22.63; items=2; adj=-14.51%; WaIvE=true
R00196,2025-10-20T18:59:39Z,A1,Phone,,fee=-18.81; items=1; waive=true; flag=N
R00182,2025-09-26T00:00:00Z,A1,phone,(-87 . 48 C1),fee=-26.88; flag=T; items=0
R00058,2025-10-24T08:48:16Z,A8, phone ,(-58.52) ,flag=T; adj=+6.09%; items=2
R00293,2025-10-30T21:58:00Z,A8,Phone,"73,00 C2",items=1; adj=+20.36%; flag=R; fee=-16.24
R00203,2025-10-16T22:32:00Z,A8,web,69.95,fee=+25.53; adj=-2.95%; items=10
R00257,2025-08-27T07:56:00Z,A5, phone ,181.433,fee=+15.03; adj=-7.03%; items=2
R00004,2025-11-08T13:00:00Z,A5,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00036,2025-09-09T21:12:00Z,A7,phone,"(69,87 C2",fee=+12.70; adj=+6.55%; flag=R; items=50
R00177,2025-11-04T12:12:42Z,A4, phone ,81.77 C2,fee=-20.84; items=1; adj=+1.31%
R00273,2025-09-20T14:18:00Z,A2,app,"212,78 C2",adj=-5.82%; flag=S; fee=-7.22; items=3
R00222,2025-08-29T09:02:32Z,A4,phone,63.97,
R00061,2025-10-30T00:37:00Z,A4,web,64.05 C1 ,fee=-30.73; adj=-2.05%; WaIvE=true; items=3
R00021,2025-08-10T09:48:12Z,A7,Phone,"63,79 C2",flag=N; items=1; adj=+8.53%; fee=+2.86
R00212,2025-09-01T07:38:00Z,A3,email, -69.16,fee=-31.31; adj=+6.85%; flag=T
R00008,2025-09-24T04:51:13Z,A2,PHONE,107,items=2; adj=-26.55%; fee=+0.87
R00150,2025-10-25T15:26:00Z,A8,phone,C1 113.53 ,items=8; flag=R; adj=-3.40%; fee=+17.10
R00236,2025-08-06T22:20:05Z,A4, phone ,,WaIvE=true; flag=R; adj=-13.84%; fee=+36.63; items=2
R00061,2025-09-15T12:59:00Z,A2,phone,C1 55.82,items=10; flag=N; adj=-11.08%
R00283,2025-06-11T22:40:22Z,A5,PHONE,"69,25C2",items=10; adj=+5.91%; fee=+55.13
R00100,2025-10-25T00:00:00Z,A8,PHONE,"166 , 74 C2 ",adj=-27.62%; flag=S; items=2; fee=-0.43
R00005,2025-12-19T04:04:20Z,A1,PHONE,88,waive=true; fee=+5.22; items=2; flag=S
R00177,2025-10-21T16:12:56Z,A5,Phone,C195.51,fee=-19.57; adj=+0.15%; items=5
R00264,2025-10-29T04:01:55Z,A8,app,44.23 C1,adj=+1.92%; fee=+8.25; flag=T; items=3
R00170,2025-08-13T10:36:50Z,A3, phone ,78.79,items=1; adj=+6.19%; fee=+1.77
R00147,2025-09-30T00:02:53Z,A3,phone	,"C1 12,345",adj=+1.83%; fee=+9.61; items=1; flag=U
R00091,2025-10-20T23:25:35Z,A5,phone,"167,43 C2",flag=S; fee=+37.25; items=2; adj=+10.10%
R00291,2025-06-09T16:56:00Z,A1,PHONE,"C1 111,97",flag=N; fee=-11.19; items=12
R00223,2025-09-12T06:42:17Z,A5,Phone,60.47,flag=R; adj=+0.47%; fee=+1.31; items=3
R00231,2025-11-10T05:40:10Z,A5, phone ,C1 294,adj=+14.30%; items=0; fee=+6.15
R00056,2025-08-20T02:26:00Z,A8,Phone,"496,04 C2",flag=R; items=3; adj=+4.98%; fee=-25.93
R00104,2025-09-05T04:19:12Z,A7,phone	,"1.234,56 C2",fee=-0.82; items=3; adj=-18.47%
R00148,2025-08-12T14:43:00Z,A8, phone ,-C1 123.45,adj=+0.52%; flag=R; fee=+19.35; items=5
R00094,2025-10-21T04:07:00Z,A2,web,C1112 . 81,items=6; fee=+7.15; adj=+18.68%
R00296,2025-09-10T00:30:00Z,A3,Phone,89.21C1,items=6; flag=S; adj=+4.08%
R00016,2025-11-06T08:00:00Z,A4,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00274,2025-10-07T00:00:00Z,A4, phone ,,items=1; fee=-12.28; flag=T; adj=-4.29%
R00180,2025-09-26T19:28:00Z,A2, phone , 61.34 C1 ,adj=+8.88%; flag=U; fee=+18.48; items=50
R00286,2025-12-28T22:47:21Z,A2,PHONE,C1 324 . 21,fee=+19.10; items=3; adj=-2.03%
R00067,2025-12-29T21:40:06Z,A7,phone	,64,adj=+8.65%; items=25; fee=+16.38
R00073,2025-08-20T00:34:56Z,A7, phone ,137.503,fee=+7.74; flag=N; adj=+3.35%; items=2
R00276,,A2,email,62.49 C1,flag=T; items=8; adj=-0.39%; fee=-35.16
R00294,2025-11-12T21:13:00Z,A6,Phone,C1 69 CR,fee=+4.34; items=0
R00211,2025-11-14T00:51:23Z,A3,phone,84.71C1,adj=-12.01%; fee=+6.00; items=1
R00052,2025-12-18T18:45:00Z,A1,web,,items=0; adj=+7.95%; fee=-10.61; flag=N
R00202,2025-09-24T05:37:00Z,A2,email,C1 99,fee=-42.84; adj=-7.30%; items=2
R00045,2025-10-11T02:00:00Z,A7,email, 49.916 ,adj=+1.36%; items=12; waive=true; flag=U
R00027,,A8,web,175.838,flag=N; fee=-26.14; items=2; adj=+1.10%
R00205,2025-09-12T18:45:00Z,A2,PHONE,411.177,fee=-18.51; items=1; adj=-5.76%; flag=T
R00194,2025-10-31T15:32:31Z,A6,Phone,,fee=+6.69; items=25; flag=T; adj=+9.87%
R00285,2025-09-13T05:00:00Z,A7, phone ,C1 163,fee=+0.66; WaIvE=true; items=2; adj=-5.63%; flag=U
R00072,2025-08-22T08:19:43Z,A3, phone ,88,items=50; adj=-7.94%; fee=-30.42
R00005,2025-09-06T00:00:00Z,A1,app,CR76.68C2,adj=+0.79%; fee=-13.51; items=4; flag=R
R00299,2025-09-02T09:31:00Z,A8,phone,C1 73.55,items=8; adj=-4.46%; flag=T; fee=-42.84
R00003,2025-10-31T21:38:00Z,A7,web,"C1 1,234.56",adj=-8.26%; items=1; flag=S; fee=-9.97
R00069,2025-10-05T22:39:58Z,A3,phone	,63.39,items=2; adj=+6.02%; flag=T
R00015,2025-08-19T20:48:05Z,A7,web,,items=0; adj=-8.31%; fee=-17.34
R00060,2025-09-29T16:18:00Z,A4,phone,"187,64 C2",fee=+3.15; items=4; adj=+3.16%; flag=S
R00138,2025-09-06T17:44:22Z,A8,phone,C1 105.16,fee=-23.31; items=3; adj=-4.07%
R00100,2025-10-27T22:42:00Z,A7,PHONE,(185 C2),flag=N; fee=+40.93; adj=+3.94%
R00162,2025-09-01T04:14:48Z,A1,phone	, 93 . 905,items=2; fee=+2.77; WaIvE=true; flag=T
R00072,2025-09-02T18:24:00Z,A4,phone	,C1 923.15 ,items=2; flag=T; adj=-3.41%
R00023,2025-08-19T18:22:00Z,A2,app,C1 43.16,adj=+0.74%; flag=S; fee=-25.88; items=3
R00277,2025-09-11T02:38:00Z,A6,phone	,84.42 C1,fee=+0.41; items=50; flag=T; adj=-7.61%
R00087,2025-10-28T12:34:12Z,A6,app,"C1 181,81",items=1; flag=U; fee=-18.05; adj=+3.16%
R00088,2025-09-09T09:23:00Z,A8,PHONE,(C1 86.04,items=10; fee=+16.30; adj=-3.09%
R00003,2025-10-21T04:46:00Z,A7, phone ,"108,75 C2",fee=+54.81; adj=-7.32%; items=1
R00043,2025-10-17T01:14:38Z,A5,email, (-C1 132.43),fee=-3.30; items=2; adj=+2.53%; flag=U
R00101,2025-08-18T01:21:41Z,A1, phone ,60,items=2; fee=-12.11; flag=N; adj=+14.82%
R00288,2025-10-02T19:14:13Z,A7,Phone,149.99 C1,fee=-20.02; flag=N; items=2; adj=+5.24%
R00267,2025-09-21T16:11:26Z,A3,phone,"106,39C2",fee=-17.27; items=4; adj=-0.59%
R00291,2025-10-07T05:43:00Z,A4,phone,C1 143 . 67 ,adj=-3.34%; items=3; fee=-24.59
R00252,2025-08-31T20:04:00Z,A2,app,"99,39 C2",items=3; fee=-22.84; WaIvE=true; adj=+6.79%
R00221,2025-09-22T03:30:43Z,A5,PHONE,166.84,fee=+4.12; items=8
R00063,2025-11-05T00:00:00Z,A3,PHONE,C1 44.30,items=1; fee=+13.57; adj=+16.14%
R00053,2025-08-23T00:00:00Z,A7, phone ,C1 82.90,items=5; adj=-11.49%; fee=+6.60
R00213,,A5,PHONE,(-89),adj=+2.31%; items=1; fee=-27.29
R00002,2025-10-06T00:00:00Z,A7,Phone,81,fee=-20.63; adj=-11.23%
R00254,2025-10-04T09:32:20Z,A3,PHONE,89.75),items=12; adj=-13.64%; flag=U; fee=+34.32; waive=true
R00165,2025-08-16T12:18:13Z,A3,email,85 C2 CR,flag=R; adj=-1.96%; items=1; fee=+41.76
R00198,2025-08-20T18:18:07Z,A2,Phone,"134,45C2",items=2; fee=-9.47; adj=-1.23%
R00222,2025-09-20T11:16:00Z,A6,email,87.43C1,items=3; flag=N; adj=+1.18%; fee=+10.24
R00200,2025-10-21T19:01:00Z,A7,email,,flag=N; adj=-0.10%; items=2; fee=-41.05
R00044,2025-11-25T15:00:00Z,A4,email,,items=1; adj=+0.00%; fee=+0.00
R00105,2025-10-16T22:01:52Z,A2,email,107.436,flag=T; items=3; fee=+8.91; adj=+0.57%
R00028,2025-08-28T05:45:34Z,A7,web,(-198),adj=+7.05%; items=2; fee=+19.77; flag=T
R00128,2025-10-30T00:00:00Z,A8,PHONE,86.83 ,fee=-46.39; items=3; adj=-7.24%
R00214,2025-12-05T04:35:04Z,A4,phone	,293.59 C2,adj=-14.10%; flag=U; fee=-15.62
R00090,2025-11-09T07:19:00Z,A5,email,"228,16 C2 ",adj=+13.67%; flag=N; fee=-18.27; items=3
R00057,2025-11-01T04:26:00Z,A8,phone, 88 . 37,flag=T; fee=-36.42; items=12; adj=+13.12%; WaIvE=true
R00290,2025-10-05T00:02:05Z,A7,phone	,C1 114,fee=-21.14; items=3; flag=S; adj=+11.22%
R00011,2025-11-08T00:00:00Z,A3,PHONE, 48,adj=+2.20%; fee=-5.87; items=8; flag=N
R00161,2025-09-05T16:39:56Z,A3,web,"64,52 C2",flag=S; fee=+10.34; items=0; adj=-7.41%
R00061,2025-10-25T16:48:22Z,A1,PHONE,62.939,adj=-6.22%; items=1; fee=+14.95
R00207,2025-08-13T10:03:00Z,A7,email,57 . 475,items=4; flag=U; adj=+3.17%; fee=+52.10
R00215,2025-09-30T20:29:00Z,A1,app,C1 217.56,items=12; fee=+22.79; adj=-1.99%; flag=S
R00288,2025-12-08T06:08:00Z,A8,phone	,55.61,flag=S; fee=+12.73; items=3; adj=-14.50%
R00110,2025-08-15T15:20:01Z,A5,phone	,(C1 123.45),items=50; fee=+5.87; flag=R; adj=-16.31%
R00249,2025-09-07T16:37:00Z,A2,app,"98,34 C2",flag=T; adj=-8.92%; items=1; fee=+10.92
R00217,2025-08-07T22:33:00Z,A8,web," 60,32 C2",items=12; adj=+3.05%; fee=+41.51; WaIvE=true
R00084,2025-08-14T06:58:19Z,A8,app,C1 53.65,adj=-2.30%; fee=+38.28; items=12; flag=T
R00289,2025-08-22T00:00:00Z,A1,phone	,48.721,fee=+3.47; items=1; flag=S
R00267,2025-11-20T10:11:24Z,A3,PHONE,(-C1 66.42),flag=T; items=1; fee=-11.28; adj=+8.00%
R00032,2025-11-08T07:00:00Z,A2,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00292,2025-08-09T15:58:00Z,A1, phone ,C1 66,adj=+19.61%; fee=-2.31; items=1; flag=T; waive=true
R00212,2025-08-23T00:00:00Z,A4,phone,-120.91,fee=-10.24; adj=-7.62%; items=2
R00280,2025-08-01T00:00:00Z,A8,phone,,flag=T; fee=+29.56; adj=+6.01%; items=0
R00251,2025-08-06T12:46:00Z,A1,phone, 37.865,items=1; adj=+4.21%; fee=-15.75
R00217,2025-09-21T08:36:00Z,A5,web,"C1 59,50",flag=S; adj=+5.82%; items=2; WaIvE=true; fee=-12.12
R00202,2025-10-14T03:03:00Z,A5,phone,,adj=+9.71%; flag=U; items=1; WAIVE=TRUE
R00016,2025-10-20T00:00:00Z,A2,phone	,108.48,fee=-48.84; adj=+27.13%; flag=T; items=25
R00281,2025-08-08T16:34:45Z,A2,Phone,"97,50 C2",
R00043,2025-10-27T00:00:00Z,A5,email,C1 106.38,items=1; flag=R; fee=+12.94
R00084,2025-11-02T13:13:00Z,A2,phone,96.985,items=8; adj=-10.16%; flag=T; fee=-1.90
R00078,2025-11-14T00:00:00Z,A2,phone	,155.57 C1,items=10; adj=+3.49%; fee=-2.66
R00217,2025-09-17T04:27:00Z,A8,email,C1 107.53 ,items=10; adj=+1.08%; fee=+34.96
R00073,2025-11-14T01:00:18Z,A8,email,41.87,flag=N; items=2; adj=+3.65%; fee=-21.28
R00122,2025-11-13T03:13:28Z,A1,phone	,941 C2,fee=+25.81; items=3; adj=+7.57%; flag=N
R00135,2025-08-22T02:42:00Z,A8,phone	,88.62 C1,adj=+5.91%; fee=-72.84
R00169,2025-11-09T00:00:00Z,A1, phone ,45.93C1,fee=-2.60; items=0; adj=+11.14%; flag=U
R00026,2025-10-17T16:56:00Z,A7, phone ,12.345 C2,adj=+10.57%; fee=+24.28; items=5
R00142,2025-12-10T04:59:00Z,A6, phone ,"C1 67,35",adj=-3.72%; items=12; fee=-0.61
R00194,2025-10-18T12:49:14Z,A3,email,67.79 C1,adj=+2.44%; items=12; fee=+22.61
R00122,2025-08-29T03:40:40Z,A5,PHONE,,fee=+5.47; adj=+1.40%; items=25; flag=U
R00074,2025-10-01T06:30:58Z,A1,phone,-47 ,adj=+0.37%; flag=S; items=5; fee=+23.07
R00283,2025-09-29T11:56:00Z,A8,phone,88.21 C1,items=2; adj=+2.66%
R00098,2025-12-31T00:25:24Z,A6,PHONE,C1 186.54,items=4; adj=-7.00%; fee=+38.33; flag=R
R00079,2025-08-13T05:26:00Z,A4,email, C1 92.26,adj=-16.68%; flag=T; items=1; fee=-24.02
R00068,2025-12-17T09:59:58Z,A6,phone,"132,70 C2",flag=S; adj=-1.93%; items=1; fee=-31.59
R00258,2025-08-06T21:21:07Z,A2,phone,105.98,WAIVE=TRUE; adj=+1.00%; fee=-4.57; items=2
R00221,2025-09-05T05:18:00Z,A2,web,120 C2,fee=+24.18; items=50; adj=-9.86%
R00261,2025-09-02T21:55:37Z,A3,app,172.35 C1,fee=+18.28; flag=R; adj=-5.42%; items=1
R00170,2025-03-10T05:04:00Z,A6,email,"105,28 C2",adj=-0.03%; fee=+4.62; items=1; WaIvE=true
R00234,2025-01-08T07:26:00Z,A7,web,78 C2,fee=+8.25; adj=+15.47%; items=4
R00141,2025-10-23T00:00:00Z,A4,email, 80,adj=-4.23%; items=1; flag=N; fee=-9.17
R00063,2025-10-21T15:17:00Z,A7,phone,C1 226.62,adj=+10.71%; fee=-11.66; items=1
R00156,2025-09-21T22:24:27Z,A8,app,156.80 C1,WaIvE=true; fee=+26.23; adj=-2.86%; items=1
R00010,2025-10-29T00:00:00Z,A5,phone,135.07 C2 ,items=2; adj=-21.78%
R00160,2025-09-08T20:15:00Z,A3,Phone,C1 287.22,fee=-13.52; waive=true; adj=+2.06%; items=2
R00169,2025-09-16T23:24:29Z,A1,email,,adj=+1.78%; items=3; fee=-11.25
R00266,2025-10-09T09:42:00Z,A7,phone,(C1 123.45),items=1; adj=-1.04%; fee=-7.64
R00064,2025-08-16T11:45:00Z,A7,web,C1 108.53,items=6; fee=-41.81; flag=R; adj=-7.81%
R00107,2025-09-08T22:23:00Z,A4,PHONE,"176 , 67 C2",adj=-11.51%; items=1; fee=-24.73
R00118,2025-08-13T13:29:00Z,A2,Phone,,items=1; adj=-7.61%
R00029,2025-10-26T17:19:45Z,A7,PHONE,C1 107.99,items=1; WaIvE=true; fee=-15.03; adj=-12.40%
R00193,2025-09-21T18:31:00Z,A5,PHONE,210,adj=+4.52%; items=3; fee=-25.64
R00233,2025-08-16T03:01:00Z,A6,phone	,"(-57 , 02 C2)",fee=-26.44; adj=-14.44%; items=0
R00223,2025-11-03T02:01:00Z,A6,app, 48.55 C1 ,items=6; flag=T; adj=+0.44%; fee=-5.31
R00271,2025-11-29T20:28:58Z,A5,app,70.929,fee=+49.10; flag=R; items=6; adj=+3.67%
R00070,2025-09-26T16:23:14Z,A3,phone	,(151.505),fee=+13.59; items=0; flag=T
R00179,2025-08-22T11:01:35Z,A5,Phone,"134 , 43 C2",items=6; fee=+7.70; flag=N
R00024,2025-09-12T02:54:00Z,A1,web,317.56 C1,adj=-0.79%; items=5
R00130,2025-11-11T02:48:09Z,A8,phone,212.58,fee=-24.10; WAIVE=TRUE; flag=U; items=3
R00110,2025-10-03T08:27:17Z,A1,phone,"40,93 C2",items=50; adj=+2.54%; flag=U; fee=+25.94
R00140,2025-11-10T06:14:00Z,A4,app,145.21 C1,flag=U; items=5; adj=+5.35%; fee=-18.34
R00090,2025-10-02T01:51:00Z,A8,PHONE,"(60,45 C2)",items=6; fee=-19.08
